Commodity,APMC,Year,Month,min_price,max_price,APMC_commodity,fluct_price
carrot,nagpur,2015,September,1600,1985,nagpur+carrot,470
carrot,nagpur,2016,September,1668,2095,nagpur+carrot,427
carrot,nashik,2014,November,1276,2571,nashik+carrot,1295
carrot,nashik,2015,March,1136,2214,nashik+carrot,1078
carrot,nashik,2016,October,2100,3050,nashik+carrot,1030
carrot,osmanabad,2014,December,783,1661,osmanabad+carrot,878
carrot,osmanabad,2015,May,1300,2054,osmanabad+carrot,1208
carrot,osmanabad,2016,November,1567,2500,osmanabad+carrot,1900
carrot,palus,2015,December,1800,2000,palus+carrot,200
carrot,palus,2016,January,1167,1417,palus+carrot,250
carrot,panvel,2016,September,2000,2400,panvel+carrot,400
carrot,pune,2014,September,740,2760,pune+carrot,2052
carrot,pune,2015,September,989,2561,pune+carrot,1572
carrot,pune,2016,September,1086,2445,pune+carrot,1408
carrot,pune-manjri,2015,January,500,1250,pune-manjri+carrot,750
carrot,pune-moshi,2016,September,1652,2120,pune-moshi+carrot,560
carrot,pune-pimpri,2014,October,1600,1800,pune-pimpri+carrot,200
carrot,pune-pimpri,2016,September,2086,2171,pune-pimpri+carrot,800
carrot,rahata,2014,September,1750,1750,rahata+carrot,373
carrot,rahata,2015,September,2625,2722,rahata+carrot,389
carrot,rahata,2016,September,2400,2400,rahata+carrot,527
carrot,rahuri,2015,December,1900,2300,rahuri+carrot,400
carrot,ramtek,2015,March,1614,2073,ramtek+carrot,459
carrot,ramtek,2016,March,933,1400,ramtek+carrot,467
carrot,ratanagari,2014,December,2333,3000,ratanagari+carrot,667
carrot,ratanagari,2015,November,2500,3000,ratanagari+carrot,610
carrot,ratanagari,2016,November,2000,2750,ratanagari+carrot,750
carrot,satara,2014,November,1958,2542,satara+carrot,659
carrot,satara,2015,September,1960,2490,satara+carrot,1000
carrot,satara,2016,October,1944,2411,satara+carrot,680
carrot,shrirampur,2015,March,950,1227,shrirampur+carrot,400
carrot,shrirampur,2016,March,857,1057,shrirampur+carrot,212
carrot,solapur,2014,September,693,2202,solapur+carrot,1625
carrot,solapur,2015,September,900,2188,solapur+carrot,1513
carrot,solapur,2016,September,1700,2011,solapur+carrot,1552
carrot,vadgaon peth,2014,December,1000,1500,vadgaon peth+carrot,500
carrot,vadgaon peth,2015,November,2250,2550,vadgaon peth+carrot,1033
carrot,vadgaon peth,2016,November,830,1670,vadgaon peth+carrot,1100
carrot,vai,2015,September,1200,1500,vai+carrot,300
castor seed,achalpur,2015,May,2700,2800,achalpur+castor seed,100
castor seed,akhadabalapur,2015,June,3100,3320,akhadabalapur+castor seed,260
castor seed,akhadabalapur,2016,May,3050,3125,akhadabalapur+castor seed,160
castor seed,ausa,2015,June,3075,3075,ausa+castor seed,33
castor seed,basmat,2015,October,3420,3420,basmat+castor seed,32
castor seed,bhokardan-pimpalgaon renu,2016,May,2867,2967,bhokardan-pimpalgaon renu+castor seed,100
castor seed,chalisgaon,2014,September,3000,3300,chalisgaon+castor seed,300
castor seed,chalisgaon,2016,September,3000,3500,chalisgaon+castor seed,1000
castor seed,dhule,2015,September,3300,3331,dhule+castor seed,655
castor seed,gevrai,2015,May,2700,2850,gevrai+castor seed,150
castor seed,jafrabad,2015,May,2950,3100,jafrabad+castor seed,200
castor seed,kalamb (os),2015,September,3570,3570,kalamb (os)+castor seed,100
castor seed,kalamb (os),2016,October,3133,3168,kalamb (os)+castor seed,35
castor seed,kej,2016,March,3200,3200,kej+castor seed,52
castor seed,lasur station,2014,September,3300,3368,lasur station+castor seed,68
castor seed,lasur station,2015,May,3433,3433,lasur station+castor seed,37
castor seed,lasur station,2016,August,2900,3000,lasur station+castor seed,100
castor seed,malegaon,2014,September,3356,3391,malegaon+castor seed,35
castor seed,malegaon,2015,October,3451,3476,malegaon+castor seed,41
castor seed,malegaon,2016,May,2870,2930,malegaon+castor seed,205
castor seed,nagpur,2015,September,3000,3250,nagpur+castor seed,250
castor seed,sangali,2014,September,2800,3375,sangali+castor seed,575
castor seed,sangali,2015,June,3200,3500,sangali+castor seed,400
castor seed,sangali,2016,October,2600,3100,sangali+castor seed,500
castor seed,sillod,2015,July,3200,3500,sillod+castor seed,300
castor seed,sillod,2016,September,3000,3200,sillod+castor seed,400
castor seed,sinner,2015,October,3385,3385,sinner+castor seed,225
castor seed,sinner,2016,May,3237,3258,sinner+castor seed,67
castor seed,taloda,2016,March,2700,3000,taloda+castor seed,300
castor seed,tumsar,2014,September,2843,3055,tumsar+castor seed,212
castor seed,tumsar,2015,May,3337,3444,tumsar+castor seed,200
castor seed,tumsar,2016,September,3100,3125,tumsar+castor seed,155
castor seed,varud-rajura bazar,2015,May,3403,3566,varud-rajura bazar+castor seed,205
castor seed,varud-rajura bazar,2016,May,3172,3271,varud-rajura bazar+castor seed,127
chavli (pala),chandrapur,2015,June,900,1650,chandrapur+chavli (pala),750
chavli (pala),chandrapur,2016,July,1500,2000,chandrapur+chavli (pala),500
chavli (pala),chandrapur-ganjwad,2014,September,1144,1778,chandrapur-ganjwad+chavli (pala),634
chavli (pala),chandrapur-ganjwad,2015,October,1000,1300,chandrapur-ganjwad+chavli (pala),500
chavli (pala),chandrapur-ganjwad,2016,November,1367,1833,chandrapur-ganjwad+chavli (pala),567
chavli (pala),kamthi,2014,September,1104,2161,kamthi+chavli (pala),1209
chavli (pala),kamthi,2015,November,819,1718,kamthi+chavli (pala),1127
chavli (pala),kamthi,2016,September,1205,4095,kamthi+chavli (pala),2890
chavli (pala),nagpur,2014,September,1192,1427,nagpur+chavli (pala),235
chavli (pala),nagpur,2015,September,905,1309,nagpur+chavli (pala),439
chavli (pala),nagpur,2016,November,1067,1500,nagpur+chavli (pala),500
chavli (pala),nashik-devlali,2016,September,800,1392,nashik-devlali+chavli (pala),592
chavli (pala),pune-manjri,2014,September,806,1528,pune-manjri+chavli (pala),888
chavli (pala),pune-manjri,2015,September,950,1828,pune-manjri+chavli (pala),1117
chavli (pala),pune-manjri,2016,September,869,2025,pune-manjri+chavli (pala),1300
chavli (pala),ramtek,2016,October,1800,2000,ramtek+chavli (pala),200
chavli (shenga ),amarawati-fruit and vegetables,2016,June,3067,3433,amarawati-fruit and vegetables+chavli (shenga ),500
chavli (shenga ),aurangabad,2014,September,2500,3000,aurangabad+chavli (shenga ),760
chavli (shenga ),aurangabad,2015,September,2500,3250,aurangabad+chavli (shenga ),1046
chavli (shenga ),aurangabad,2016,September,3029,3762,aurangabad+chavli (shenga ),1000
chavli (shenga ),chandrapur,2015,June,1000,1600,chandrapur+chavli (shenga ),600
chavli (shenga ),chandrapur,2016,July,1000,2000,chandrapur+chavli (shenga ),1000
chavli (shenga ),chandrapur-ganjwad,2014,September,1450,2000,chandrapur-ganjwad+chavli (shenga ),550
chavli (shenga ),chandrapur-ganjwad,2015,March,1133,1600,chandrapur-ganjwad+chavli (shenga ),600
chavli (shenga ),chandrapur-ganjwad,2016,November,1667,2800,chandrapur-ganjwad+chavli (shenga ),1140
chavli (shenga ),jalgaon,2014,December,2742,3217,jalgaon+chavli (shenga ),475
chavli (shenga ),jalgaon,2015,September,2783,3615,jalgaon+chavli (shenga ),1297
chavli (shenga ),jalgaon,2016,September,3087,4492,jalgaon+chavli (shenga ),1725
chavli (shenga ),junnar-otur,2015,July,500,1500,junnar-otur+chavli (shenga ),1000
chavli (shenga ),junnar-otur,2016,September,1625,3825,junnar-otur+chavli (shenga ),2200
chavli (shenga ),kalmeshwar,2014,September,2261,2573,kalmeshwar+chavli (shenga ),312
chavli (shenga ),kalmeshwar,2015,September,2813,3031,kalmeshwar+chavli (shenga ),265
chavli (shenga ),kalmeshwar,2016,September,2550,2869,kalmeshwar+chavli (shenga ),319
chavli (shenga ),kamthi,2014,September,2219,4000,kamthi+chavli (shenga ),2224
chavli (shenga ),kamthi,2015,September,2009,3470,kamthi+chavli (shenga ),1585
chavli (shenga ),kamthi,2016,September,1671,3052,kamthi+chavli (shenga ),1841
chavli (shenga ),khed (shel pimpalgaon),2015,November,2031,2046,khed (shel pimpalgaon)+chavli (shenga ),100
chavli (shenga ),khed-chakan,2015,December,1944,2303,khed-chakan+chavli (shenga ),359
chavli (shenga ),khed-chakan,2016,September,2842,3711,khed-chakan+chavli (shenga ),1000
chavli (shenga ),kolhapur,2015,September,3067,3400,kolhapur+chavli (shenga ),875
chavli (shenga ),manchar,2014,November,1500,2500,manchar+chavli (shenga ),1500
chavli (shenga ),manchar,2015,September,2500,3050,manchar+chavli (shenga ),550
chavli (shenga ),manchar,2016,September,3575,4005,manchar+chavli (shenga ),1545
chavli (shenga ),mumbai,2015,October,1800,2300,mumbai+chavli (shenga ),500
chavli (shenga ),mumbai,2016,June,3000,3200,mumbai+chavli (shenga ),200
chavli (shenga ),nagpur,2014,September,1683,1925,nagpur+chavli (shenga ),242
chavli (shenga ),nagpur,2015,January,2000,2500,nagpur+chavli (shenga ),500
chavli (shenga ),nagpur,2016,September,2900,3378,nagpur+chavli (shenga ),547
chavli (shenga ),palus,2016,June,3000,3750,palus+chavli (shenga ),750
chavli (shenga ),pune,2014,September,1358,2700,pune+chavli (shenga ),1356
chavli (shenga ),pune,2015,September,1610,2881,pune+chavli (shenga ),1271
chavli (shenga ),pune,2016,September,2192,3650,pune+chavli (shenga ),1637
chavli (shenga ),pune-manjri,2014,September,1260,3096,pune-manjri+chavli (shenga ),2121
chavli (shenga ),pune-manjri,2015,September,1978,3696,pune-manjri+chavli (shenga ),2545
chavli (shenga ),pune-manjri,2016,September,2563,4100,pune-manjri+chavli (shenga ),1713
chavli (shenga ),pune-moshi,2016,September,2295,4000,pune-moshi+chavli (shenga ),2050
chavli (shenga ),pune-pimpri,2014,September,2000,2100,pune-pimpri+chavli (shenga ),100
chavli (shenga ),pune-pimpri,2015,September,2700,3000,pune-pimpri+chavli (shenga ),867
chavli (shenga ),pune-pimpri,2016,September,3167,3633,pune-pimpri+chavli (shenga ),466
chavli (shenga ),ramtek,2015,September,2700,3400,ramtek+chavli (shenga ),700
chavli (shenga ),ramtek,2016,September,2302,2782,ramtek+chavli (shenga ),600
chavli (shenga ),shahapur,2014,September,2500,2900,shahapur+chavli (shenga ),584
chavli (shenga ),shahapur,2015,September,2306,2975,shahapur+chavli (shenga ),700
chavli (shenga ),shahapur,2016,May,2964,3544,shahapur+chavli (shenga ),911
chikoo,akluj,2014,September,1825,2650,akluj+chikoo,940
chikoo,akluj,2015,May,1725,2494,akluj+chikoo,800
chikoo,akluj,2016,March,1213,2569,akluj+chikoo,1356
chikoo,amarawati,2015,September,1913,2500,amarawati+chikoo,1260
chikoo,amarawati,2016,September,2100,2882,amarawati+chikoo,887
chikoo,amarawati-fruit and vegetables,2016,September,2069,2889,amarawati-fruit and vegetables+chikoo,1000
chikoo,aurangabad,2014,October,1413,2225,aurangabad+chikoo,812
chikoo,aurangabad,2015,September,1767,2417,aurangabad+chikoo,940
chikoo,aurangabad,2016,November,1900,2688,aurangabad+chikoo,1000
chikoo,barshi,2015,September,200,300,barshi+chikoo,117
chikoo,barshi,2016,May,1645,2970,barshi+chikoo,1325
chikoo,chandrapur,2014,October,1930,2970,chandrapur+chikoo,1040
chikoo,chandrapur,2015,September,1933,2667,chandrapur+chikoo,1122
chikoo,chandrapur,2016,September,1757,3333,chandrapur+chikoo,1666
chikoo,jalgaon,2015,January,1500,2500,jalgaon+chikoo,1000
chikoo,jalgaon,2016,March,2500,3367,jalgaon+chikoo,1734
chikoo,kalyan,2015,October,2083,2930,kalyan+chikoo,925
chikoo,kalyan,2016,September,2000,2760,kalyan+chikoo,760
chikoo,karad,2014,September,1414,2125,karad+chikoo,1067
chikoo,karad,2015,September,1780,2392,karad+chikoo,900
chikoo,karad,2016,September,2030,2560,karad+chikoo,576
chikoo,kolhapur,2015,September,1009,5110,kolhapur+chikoo,4760
chikoo,kolhapur,2016,September,1050,4842,kolhapur+chikoo,4486
chikoo,kopargaon,2015,May,1033,2925,kopargaon+chikoo,1950
chikoo,mumbai,2014,September,1213,1833,mumbai+chikoo,633
chikoo,mumbai,2015,September,1396,3717,mumbai+chikoo,2362
chikoo,mumbai,2016,May,1272,2736,mumbai+chikoo,1715
chikoo,mumbai-fruit market,2016,September,1655,1868,mumbai-fruit market+chikoo,940
chikoo,nagpur,2014,September,1458,2271,nagpur+chikoo,813
chikoo,nagpur,2015,September,1575,2900,nagpur+chikoo,1436
chikoo,nagpur,2016,September,1279,3007,nagpur+chikoo,1896
chikoo,osmanabad,2014,December,1043,2386,osmanabad+chikoo,1343
chikoo,osmanabad,2015,May,1313,2787,osmanabad+chikoo,1474
chikoo,osmanabad,2016,June,1200,2625,osmanabad+chikoo,1437
chikoo,pandharpur,2014,December,900,3025,pandharpur+chikoo,2125
chikoo,pandharpur,2015,May,340,2465,pandharpur+chikoo,2125
chikoo,pandharpur,2016,February,475,3150,pandharpur+chikoo,2675
chikoo,rahuri,2015,December,925,2950,rahuri+chikoo,2025
chikoo,rahuri,2016,May,739,2663,rahuri+chikoo,1924
chikoo,ramtek,2016,May,800,1000,ramtek+chikoo,200
chikoo,sangli-phale bhajipalam,2015,November,800,3555,sangli-phale bhajipalam+chikoo,2833
chikoo,sangli-phale bhajipalam,2016,September,1150,3479,sangli-phale bhajipalam+chikoo,2455
chikoo,shrirampur,2014,September,1750,2500,shrirampur+chikoo,1000
chikoo,shrirampur,2015,September,1738,2250,shrirampur+chikoo,708
chikoo,shrirampur,2016,May,1604,2500,shrirampur+chikoo,1000
chikoo,solapur,2014,October,615,2642,solapur+chikoo,2027
chikoo,solapur,2015,September,893,3620,solapur+chikoo,2727
chikoo,solapur,2016,September,1190,2840,solapur+chikoo,2040
chillies(red),ahmednagar,2015,January,6950,11813,ahmednagar+chillies(red),4863
chillies(red),ahmednagar,2016,May,8522,13692,ahmednagar+chillies(red),5250
chillies(red),akluj,2014,September,2507,3569,akluj+chillies(red),1246
chillies(red),akluj,2015,September,2773,3900,akluj+chillies(red),1350
chillies(red),akluj,2016,September,5667,8250,akluj+chillies(red),2900
chillies(red),amalner,2016,March,8000,8000,amalner+chillies(red),678
chillies(red),amarawati,2015,September,8000,10500,amarawati+chillies(red),3500
chillies(red),amarawati,2016,September,8895,13579,amarawati+chillies(red),6000
chillies(red),anajngaon surji,2014,September,7600,9750,anajngaon surji+chillies(red),2500
chillies(red),anajngaon surji,2015,September,10000,40500,anajngaon surji+chillies(red),32500
chillies(red),anajngaon surji,2016,September,9000,12250,anajngaon surji+chillies(red),3700
chillies(red),armori,2015,June,11000,14500,armori+chillies(red),3500
chillies(red),armori,2016,April,9667,15467,armori+chillies(red),5800
chillies(red),armori-desaiganj,2014,October,12700,12700,armori-desaiganj+chillies(red),936
chillies(red),armori-desaiganj,2015,May,14000,15600,armori-desaiganj+chillies(red),6200
chillies(red),armori-desaiganj,2016,March,14433,16620,armori-desaiganj+chillies(red),5120
chillies(red),barshi,2016,May,5200,6800,barshi+chillies(red),1600
chillies(red),bhiwapur,2014,September,4000,8000,bhiwapur+chillies(red),4000
chillies(red),bhiwapur,2015,September,4750,9750,bhiwapur+chillies(red),5900
chillies(red),bhiwapur,2016,September,8375,13250,bhiwapur+chillies(red),5800
chillies(red),dhule,2014,October,4144,6564,dhule+chillies(red),2420
chillies(red),dhule,2015,September,5856,11500,dhule+chillies(red),7800
chillies(red),dhule,2016,October,9550,15400,dhule+chillies(red),7633
chillies(red),dondaicha,2014,November,2078,2950,dondaicha+chillies(red),992
chillies(red),dondaicha,2015,October,3758,4658,dondaicha+chillies(red),1480
chillies(red),dondaicha,2016,October,4000,4857,dondaicha+chillies(red),2422
chillies(red),gadhinglaj,2014,September,6186,22686,gadhinglaj+chillies(red),16500
chillies(red),gadhinglaj,2015,May,20000,45114,gadhinglaj+chillies(red),39431
chillies(red),gadhinglaj,2016,September,8788,36171,gadhinglaj+chillies(red),29100
chillies(red),indapur,2015,September,6700,7533,indapur+chillies(red),966
chillies(red),indapur,2016,October,9500,10300,indapur+chillies(red),2100
chillies(red),indapur (nimgaon ketki),2016,January,4800,8500,indapur (nimgaon ketki)+chillies(red),3700
chillies(red),indapur-bhigwan,2014,November,3667,4500,indapur-bhigwan+chillies(red),833
chillies(red),indapur-bhigwan,2015,September,9500,10467,indapur-bhigwan+chillies(red),2434
chillies(red),indapur-bhigwan,2016,September,11000,11500,indapur-bhigwan+chillies(red),3000
chillies(red),kalvan,2016,May,5800,7500,kalvan+chillies(red),1700
chillies(red),kalyan,2016,September,6667,8000,kalyan+chillies(red),1333
chillies(red),khamgaon,2014,October,6850,9563,khamgaon+chillies(red),4688
chillies(red),khamgaon,2015,October,6000,11183,khamgaon+chillies(red),5425
chillies(red),khamgaon,2016,September,9113,12100,khamgaon+chillies(red),5600
chillies(red),kolhapur-laxmipuri,2015,October,13500,15667,kolhapur-laxmipuri+chillies(red),5500
chillies(red),kolhapur-laxmipuri,2016,January,13729,19042,kolhapur-laxmipuri+chillies(red),5313
chillies(red),kurdwadi,2014,November,2500,3551,kurdwadi+chillies(red),1051
chillies(red),kurdwadi,2016,October,8501,8602,kurdwadi+chillies(red),1416
chillies(red),kurdwadi-modnimb,2016,October,3960,9600,kurdwadi-modnimb+chillies(red),6600
chillies(red),malkapur,2014,November,4600,7600,malkapur+chillies(red),3000
chillies(red),malkapur,2015,October,7080,11031,malkapur+chillies(red),5812
chillies(red),malkapur,2016,October,8686,12400,malkapur+chillies(red),4512
chillies(red),mandhal,2014,September,4444,4444,mandhal+chillies(red),319
chillies(red),mandhal,2015,September,6733,7803,mandhal+chillies(red),3054
chillies(red),mandhal,2016,September,6676,9717,mandhal+chillies(red),3675
chillies(red),morshi,2016,September,10500,13250,morshi+chillies(red),3360
chillies(red),mumbai,2014,September,9452,14156,mumbai+chillies(red),5556
chillies(red),mumbai,2015,September,11273,17333,mumbai+chillies(red),8333
chillies(red),mumbai,2016,October,12143,19059,mumbai+chillies(red),8566
chillies(red),nagpur,2014,September,7380,8500,nagpur+chillies(red),1981
chillies(red),nagpur,2015,September,8000,10000,nagpur+chillies(red),2367
chillies(red),nagpur,2016,September,11000,13500,nagpur+chillies(red),4125
chillies(red),nandurbar,2014,September,1820,2710,nandurbar+chillies(red),926
chillies(red),nandurbar,2015,September,7700,8050,nandurbar+chillies(red),1303
chillies(red),nandurbar,2016,September,11600,11600,nandurbar+chillies(red),1497
chillies(red),pandharpur,2014,November,1700,3500,pandharpur+chillies(red),1800
chillies(red),pune,2014,September,7500,16000,pune+chillies(red),9630
chillies(red),pune,2015,March,12350,15610,pune+chillies(red),7500
chillies(red),pune,2016,May,14601,17875,pune+chillies(red),3700
chillies(red),pune-pimpri,2015,December,12000,15800,pune-pimpri+chillies(red),3800
chillies(red),pune-pimpri,2016,January,12643,13714,pune-pimpri+chillies(red),1071
chillies(red),ramtek,2015,September,6500,8000,ramtek+chillies(red),1800
chillies(red),ramtek,2016,September,10250,14125,ramtek+chillies(red),3875
chillies(red),sangali,2014,September,8880,10020,sangali+chillies(red),1140
chillies(red),sangali,2015,September,12000,13222,sangali+chillies(red),2477
chillies(red),sangali,2016,May,13333,15714,sangali+chillies(red),3000
chillies(red),shirpur,2014,November,6750,9000,shirpur+chillies(red),3433
chillies(red),shirpur,2015,October,6200,6200,shirpur+chillies(red),1100
chillies(red),shirpur,2016,September,9263,9788,shirpur+chillies(red),1788
chillies(red),solapur,2014,September,6486,10286,solapur+chillies(red),3915
chillies(red),solapur,2015,September,10322,16344,solapur+chillies(red),7752
chillies(red),solapur,2016,September,11220,13705,solapur+chillies(red),8450
